payor,recipient,trans
Spain,Germany,0
Spain,Hong_Kong,0
Spain,Hungary,0
Spain,India,0
Spain,Ireland,0
Spain,Italy,0
Spain,Japan,0
Spain,Korea,0
Spain,Lebanon,0
Spain,Malaysia,0
Spain,Netherlands,0
Spain,New_Zealand,0
Spain,Philippines,0
Spain,Poland,0
Spain,Qatar,0
Spain,Russia,0
Spain,South_Africa,0
Spain,Belgium,0
Spain,Singapore,0
Spain,Spain,0
Spain,Saudi_Arabic,0
Spain,Slovenia,0
Spain,Sweden,0
Spain,Switzerland,0
Spain,Thailand,0
Spain,Turkey,0
Spain,UAE,0
Spain,Ukraine,0
Spain,United_Kingdom,0
Spain,United_States,0
Spain,Vietnam,0
Saudi_Arabic,Argentina,0
Saudi_Arabic,Austria,0
Saudi_Arabic,Australia,0
Saudi_Arabic,Belgium,0
Saudi_Arabic,China,0
Saudi_Arabic,Canada,0
Saudi_Arabic,Croatia,0
Saudi_Arabic,Denmark,0
Saudi_Arabic,Finland,0
Saudi_Arabic,France,45051
Saudi_Arabic,Germany,0
Saudi_Arabic,Hong_Kong,0
Saudi_Arabic,Hungary,0
Saudi_Arabic,India,0
Saudi_Arabic,Ireland,0
Saudi_Arabic,Italy,0
Saudi_Arabic,Japan,0
Saudi_Arabic,Korea,0
Saudi_Arabic,Lebanon,0
Saudi_Arabic,Malaysia,0
Saudi_Arabic,Netherlands,0
Saudi_Arabic,New_Zealand,0
Saudi_Arabic,Philippines,0
Saudi_Arabic,Poland,0
Saudi_Arabic,Qatar,0
Saudi_Arabic,Russia,0
Saudi_Arabic,South_Africa,0
Saudi_Arabic,Belgium,0
Saudi_Arabic,Singapore,0
Saudi_Arabic,Spain,0
Saudi_Arabic,Saudi_Arabic,0
Saudi_Arabic,Slovenia,0
Saudi_Arabic,Sweden,0
Saudi_Arabic,Switzerland,0
Saudi_Arabic,Thailand,0
Saudi_Arabic,Turkey,0
Saudi_Arabic,UAE,0
Saudi_Arabic,Ukraine,0
Saudi_Arabic,United_Kingdom,0
Saudi_Arabic,United_States,0
Saudi_Arabic,Vietnam,0
Slovenia,Argentina,0
Slovenia,Austria,0
Slovenia,Australia,0
Slovenia,Belgium,0
Slovenia,China,0
Slovenia,Canada,0
Slovenia,Croatia,0
Slovenia,Denmark,0
Slovenia,Finland,0
Slovenia,France,94567
Slovenia,Germany,0
Slovenia,Hong_Kong,0
Slovenia,Hungary,0
Slovenia,India,0
Slovenia,Ireland,0
Slovenia,Italy,0
Slovenia,Japan,0
Slovenia,Korea,0
Slovenia,Lebanon,0
Slovenia,Malaysia,0
Slovenia,Netherlands,0
Slovenia,New_Zealand,0
Slovenia,Philippines,0
Slovenia,Poland,0
Slovenia,Qatar,0
Slovenia,Russia,0
Slovenia,South_Africa,0
Slovenia,Belgium,0
Slovenia,Singapore,0
Slovenia,Spain,0
Slovenia,Saudi_Arabic,0
Slovenia,Slovenia,0
Slovenia,Sweden,0
Slovenia,Switzerland,0
Slovenia,Thailand,0
Slovenia,Turkey,0
Slovenia,UAE,0
Slovenia,Ukraine,0
Slovenia,United_Kingdom,0
Slovenia,United_States,0
Slovenia,Vietnam,0
Sweden,Argentina,0
Sweden,Austria,0
Sweden,Australia,0
Sweden,Belgium,0
Sweden,China,0
Sweden,Canada,0
Sweden,Croatia,0
Sweden,Denmark,0
Sweden,Finland,0
Sweden,France,131296
Sweden,Germany,0
Sweden,Hong_Kong,0
Sweden,Hungary,0
Sweden,India,0
Sweden,Ireland,0
Sweden,Italy,0
Sweden,Japan,0
Sweden,Korea,0
Sweden,Lebanon,0
Sweden,Malaysia,0
Sweden,Netherlands,0
Sweden,New_Zealand,0
Sweden,Philippines,0
Sweden,Poland,0
Sweden,Qatar,0
Sweden,Russia,0
Sweden,South_Africa,0
Sweden,Belgium,0
Sweden,Singapore,0
Sweden,Spain,0
Sweden,Saudi_Arabic,0
Sweden,Slovenia,0
Sweden,Sweden,0
Sweden,Switzerland,0
Sweden,Thailand,0
Sweden,Turkey,0
Sweden,UAE,0
Sweden,Ukraine,0
Sweden,United_Kingdom,0
Sweden,United_States,0
Sweden,Vietnam,0
Switzerland,Argentina,0
Switzerland,Austria,0
Switzerland,Australia,0
Switzerland,Belgium,0
Switzerland,China,0
Switzerland,Canada,0
Switzerland,Croatia,0
Switzerland,Denmark,0
Switzerland,Finland,0
Switzerland,France,193624
Switzerland,Germany,0
Switzerland,Hong_Kong,0
Switzerland,Hungary,0
Switzerland,India,0
Switzerland,Ireland,0
Switzerland,Italy,0
Switzerland,Japan,0
Switzerland,Korea,0
Switzerland,Lebanon,0
Switzerland,Malaysia,0
Switzerland,Netherlands,0
Switzerland,New_Zealand,0
Switzerland,Philippines,0
Switzerland,Poland,0
Switzerland,Qatar,0
Switzerland,Russia,0
Switzerland,South_Africa,0
Switzerland,Belgium,0
Switzerland,Singapore,0
Switzerland,Spain,0
Switzerland,Saudi_Arabic,0
Switzerland,Slovenia,0
Switzerland,Sweden,0
Switzerland,Switzerland,0
Switzerland,Thailand,0
Switzerland,Turkey,0
Switzerland,UAE,0
Switzerland,Ukraine,0
Switzerland,United_Kingdom,0
Switzerland,United_States,0
Switzerland,Vietnam,0
Thailand,Argentina,0
Thailand,Austria,0
Thailand,Australia,0
Thailand,Belgium,0
Thailand,China,0
Thailand,Canada,0
Thailand,Croatia,0
Thailand,Denmark,0
Thailand,Finland,0
Thailand,France,0
Thailand,Germany,0
Thailand,Hong_Kong,0
Thailand,Hungary,0
Thailand,India,0
Thailand,Ireland,0
Thailand,Italy,0
Thailand,Japan,0
Thailand,Korea,0
Thailand,Lebanon,0
Thailand,Malaysia,0
Thailand,Netherlands,422878
Thailand,New_Zealand,0
Thailand,Philippines,0
Thailand,Poland,0
Thailand,Qatar,0
Thailand,Russia,0
Thailand,South_Africa,0
Thailand,Belgium,0
Thailand,Singapore,0
Thailand,Spain,0
Thailand,Saudi_Arabic,0
Thailand,Slovenia,0
Thailand,Sweden,0
Thailand,Switzerland,0
Thailand,Thailand,0
Thailand,Turkey,0
Thailand,UAE,0
Thailand,Ukraine,0
Thailand,United_Kingdom,0
Thailand,United_States,0
Thailand,Vietnam,0
Turkey,Argentina,0
Turkey,Austria,0
Turkey,Australia,0
Turkey,Belgium,0
Turkey,China,0
Turkey,Canada,0
Turkey,Croatia,0
Turkey,Denmark,0
Turkey,Finland,0
Turkey,France,567887
Turkey,Germany,0
Turkey,Hong_Kong,0
Turkey,Hungary,0
Turkey,India,0
Turkey,Ireland,0
Turkey,Italy,0
Turkey,Japan,0
Turkey,Korea,0
Turkey,Lebanon,0
Turkey,Malaysia,0
Turkey,Netherlands,0
Turkey,New_Zealand,0
Turkey,Philippines,0
Turkey,Poland,0
Turkey,Qatar,0
Turkey,Russia,0
Turkey,South_Africa,0
Turkey,Belgium,0
Turkey,Singapore,0
Turkey,Spain,0
Turkey,Saudi_Arabic,0
Turkey,Slovenia,0
Turkey,Sweden,0
Turkey,Switzerland,0
Turkey,Thailand,0
Turkey,Turkey,0
Turkey,UAE,0
Turkey,Ukraine,0
Turkey,United_Kingdom,0
Turkey,United_States,0
Turkey,Vietnam,0
UAE,Argentina,0
UAE,Austria,0
UAE,Australia,0
UAE,Belgium,0
UAE,China,0
UAE,Canada,0
UAE,Croatia,0
UAE,Denmark,0
UAE,Finland,0
UAE,France,556156
UAE,Germany,0
UAE,Hong_Kong,0
UAE,Hungary,0
UAE,India,0
UAE,Ireland,0
UAE,Italy,0
UAE,Japan,0
UAE,Korea,0
UAE,Lebanon,0
UAE,Malaysia,0
UAE,Netherlands,0
UAE,New_Zealand,0
UAE,Philippines,0
UAE,Poland,0
UAE,Qatar,0
UAE,Russia,0
UAE,South_Africa,0
UAE,Belgium,0
UAE,Singapore,0
UAE,Spain,0
UAE,Saudi_Arabic,0
UAE,Slovenia,0
UAE,Sweden,0
UAE,Switzerland,0
UAE,Thailand,0
UAE,Turkey,0
UAE,UAE,0
UAE,Ukraine,0
UAE,United_Kingdom,0
UAE,United_States,0
UAE,Vietnam,0
Ukraine,Argentina,0
Ukraine,Austria,0
Ukraine,Australia,0
Ukraine,Belgium,0
Ukraine,China,0
Ukraine,Canada,0
Ukraine,Croatia,0
Ukraine,Denmark,0
Ukraine,Finland,0
Ukraine,France,15040
Ukraine,Germany,0
Ukraine,Hong_Kong,0
Ukraine,Hungary,0
Ukraine,India,0
Ukraine,Ireland,0
Ukraine,Italy,0
Ukraine,Japan,0
Ukraine,Korea,0
Ukraine,Lebanon,0
Ukraine,Malaysia,0
Ukraine,Netherlands,0
Ukraine,New_Zealand,0
Ukraine,Philippines,0
Ukraine,Poland,0
Ukraine,Qatar,0
Ukraine,Russia,0
Ukraine,South_Africa,0
Ukraine,Belgium,0
Ukraine,Singapore,0
Ukraine,Spain,0
Ukraine,Saudi_Arabic,0
Ukraine,Slovenia,0
Ukraine,Sweden,0
Ukraine,Switzerland,0
Ukraine,Thailand,0
Ukraine,Turkey,0
Ukraine,UAE,0
Ukraine,Ukraine,0
Ukraine,United_Kingdom,0
Ukraine,United_States,0
Ukraine,Vietnam,0
United_Kingdom,Argentina,0
United_Kingdom,Austria,0
United_Kingdom,Australia,0
United_Kingdom,Belgium,0
United_Kingdom,China,0
United_Kingdom,Canada,0
United_Kingdom,Croatia,0
United_Kingdom,Denmark,0
United_Kingdom,Finland,0
United_Kingdom,France,2517168
United_Kingdom,Germany,0
United_Kingdom,Hong_Kong,0
United_Kingdom,Hungary,0
United_Kingdom,India,0
United_Kingdom,Ireland,0
United_Kingdom,Italy,0
United_Kingdom,Japan,0
United_Kingdom,Korea,0
United_Kingdom,Lebanon,0
United_Kingdom,Malaysia,0
United_Kingdom,Netherlands,0
United_Kingdom,New_Zealand,0
United_Kingdom,Philippines,0
United_Kingdom,Poland,0
United_Kingdom,Qatar,0
United_Kingdom,Russia,0
United_Kingdom,South_Africa,0
United_Kingdom,Belgium,0
United_Kingdom,Singapore,0
United_Kingdom,Spain,0
United_Kingdom,Saudi_Arabic,0
United_Kingdom,Slovenia,0
United_Kingdom,Sweden,0
United_Kingdom,Switzerland,0
United_Kingdom,Thailand,0
United_Kingdom,Turkey,0
United_Kingdom,UAE,0
United_Kingdom,Ukraine,0
United_Kingdom,United_Kingdom,1886712
United_Kingdom,United_States,0
United_Kingdom,Vietnam,0
United_States,Argentina,0
United_States,Austria,0
United_States,Australia,0
United_States,Belgium,0
United_States,China,0
United_States,Canada,0
United_States,Croatia,0
United_States,Denmark,0
United_States,Finland,0
United_States,France,0
United_States,Germany,0
United_States,Hong_Kong,0
United_States,Hungary,0
United_States,India,0
United_States,Ireland,0
United_States,Italy,0
United_States,Japan,0
United_States,Korea,0
United_States,Lebanon,0
United_States,Malaysia,0
United_States,Netherlands,0
United_States,New_Zealand,0
United_States,Philippines,0
United_States,Poland,0
United_States,Qatar,0
United_States,Russia,0
United_States,South_Africa,0
United_States,Belgium,0
United_States,Singapore,0
United_States,Spain,0
United_States,Saudi_Arabic,0
United_States,Slovenia,0
United_States,Sweden,0
United_States,Switzerland,0
United_States,Thailand,0
United_States,Turkey,0
United_States,UAE,0
United_States,Ukraine,0
United_States,United_Kingdom,0
United_States,United_States,66935436
United_States,Vietnam,0
Vietnam,Argentina,0
Vietnam,Austria,0
Vietnam,Australia,0
Vietnam,Belgium,0
Vietnam,China,0
Vietnam,Canada,0
Vietnam,Croatia,0
Vietnam,Denmark,0
Vietnam,Finland,0
Vietnam,France,0
Vietnam,Germany,0
Vietnam,Hong_Kong,0
Vietnam,Hungary,0
Vietnam,India,0
Vietnam,Ireland,0
Vietnam,Italy,0
Vietnam,Japan,0
Vietnam,Korea,0
Vietnam,Lebanon,0
Vietnam,Malaysia,0
Vietnam,Netherlands,90631
Vietnam,New_Zealand,0
Vietnam,Philippines,0
Vietnam,Poland,0
Vietnam,Qatar,0
Vietnam,Russia,0
Vietnam,South_Africa,0
Vietnam,Belgium,0
Vietnam,Singapore,0
Vietnam,Spain,0
Vietnam,Saudi_Arabic,0
Vietnam,Slovenia,0
Vietnam,Sweden,0
Vietnam,Switzerland,0
Vietnam,Thailand,0
Vietnam,Turkey,0
Vietnam,UAE,0
Vietnam,Ukraine,0
Vietnam,United_Kingdom,0
Vietnam,United_States,0
Vietnam,Vietnam,0
