payor,recipient,trans
Russia,Austria,0
Russia,Australia,0
Russia,Belgium,0
Russia,Brazil,0
Russia,China,0
Russia,Chile,0
Russia,Canada,0
Russia,Croatia,0
Russia,Czech_Republic,0
Russia,Egypt,0
Russia,France,18363
Russia,Germany,0
Russia,Greece,0
Russia,Hong_Kong,0
Russia,Indonesia,0
Russia,India,0
Russia,Ireland,0
Russia,Italy,0
Russia,Japan,0
Russia,Korea,0
Russia,Malaysia,0
Russia,Mexico,0
Russia,Netherlands,0
Russia,New_Zealand,0
Russia,Puerto_Rico,0
Russia,Philippines,0
Russia,Poland,0
Russia,Portugal,0
Russia,Pakistan,0
Russia,Russia,0
Russia,South_Africa,0
Russia,Singapore,0
Russia,Spain,0
Russia,Saudi_Arabic,0
Russia,Thailand,0
Russia,Taiwan,0
Russia,UAE,0
Russia,United_Kingdom,2143026
Russia,United_States,0
Russia,Vietnam,0
South_Africa,Austria,0
South_Africa,Australia,0
South_Africa,Belgium,0
South_Africa,Brazil,0
South_Africa,China,0
South_Africa,Chile,0
South_Africa,Canada,0
South_Africa,Croatia,0
South_Africa,Czech_Republic,0
South_Africa,Egypt,0
South_Africa,France,0
South_Africa,Germany,0
South_Africa,Greece,0
South_Africa,Hong_Kong,0
South_Africa,Indonesia,0
South_Africa,India,0
South_Africa,Ireland,0
South_Africa,Italy,0
South_Africa,Japan,0
South_Africa,Korea,0
South_Africa,Malaysia,0
South_Africa,Mexico,0
South_Africa,Netherlands,0
South_Africa,New_Zealand,0
South_Africa,Puerto_Rico,0
South_Africa,Philippines,0
South_Africa,Poland,0
South_Africa,Portugal,0
South_Africa,Pakistan,0
South_Africa,Russia,0
South_Africa,South_Africa,0
South_Africa,Singapore,0
South_Africa,Spain,0
South_Africa,Saudi_Arabic,0
South_Africa,Thailand,0
South_Africa,Taiwan,0
South_Africa,UAE,0
South_Africa,United_Kingdom,89577
South_Africa,United_States,0
South_Africa,Vietnam,0
Singapore,Austria,0
Singapore,Australia,0
Singapore,Belgium,0
Singapore,Brazil,0
Singapore,China,0
Singapore,Chile,0
Singapore,Canada,0
Singapore,Croatia,0
Singapore,Czech_Republic,0
Singapore,Egypt,0
Singapore,France,9439
Singapore,Germany,0
Singapore,Greece,0
Singapore,Hong_Kong,0
Singapore,Indonesia,0
Singapore,India,0
Singapore,Ireland,0
Singapore,Italy,0
Singapore,Japan,0
Singapore,Korea,0
Singapore,Malaysia,0
Singapore,Mexico,0
Singapore,Netherlands,0
Singapore,New_Zealand,0
Singapore,Puerto_Rico,0
Singapore,Philippines,0
Singapore,Poland,0
Singapore,Portugal,0
Singapore,Pakistan,0
Singapore,Russia,0
Singapore,South_Africa,0
Singapore,Singapore,87031
Singapore,Spain,0
Singapore,Saudi_Arabic,0
Singapore,Thailand,0
Singapore,Taiwan,0
Singapore,UAE,0
Singapore,United_Kingdom,147786
Singapore,United_States,0
Singapore,Vietnam,0
Spain,Austria,0
Spain,Australia,0
Spain,Belgium,0
Spain,Brazil,0
Spain,China,0
Spain,Chile,0
Spain,Canada,0
Spain,Croatia,0
Spain,Czech_Republic,0
Spain,Egypt,0
Spain,France,23620
Spain,Germany,4462
Spain,Greece,0
Spain,Hong_Kong,0
Spain,Indonesia,0
Spain,India,0
Spain,Ireland,0
Spain,Italy,0
Spain,Japan,0
Spain,Korea,0
Spain,Malaysia,0
Spain,Mexico,0
Spain,Netherlands,0
Spain,New_Zealand,0
Spain,Puerto_Rico,0
Spain,Philippines,0
Spain,Poland,0
Spain,Portugal,0
Spain,Pakistan,0
Spain,Russia,0
Spain,South_Africa,0
Spain,Singapore,0
Spain,Spain,0
Spain,Saudi_Arabic,0
Spain,Thailand,0
Spain,Taiwan,0
Spain,UAE,0
Spain,United_Kingdom,155328
Spain,United_States,3600
Spain,Vietnam,0
Saudi_Arabic,Austria,0
Saudi_Arabic,Australia,0
Saudi_Arabic,Belgium,0
Saudi_Arabic,Brazil,0
Saudi_Arabic,China,0
Saudi_Arabic,Chile,0
Saudi_Arabic,Canada,0
Saudi_Arabic,Croatia,0
Saudi_Arabic,Czech_Republic,0
Saudi_Arabic,Egypt,0
Saudi_Arabic,France,0
Saudi_Arabic,Germany,0
Saudi_Arabic,Greece,0
Saudi_Arabic,Hong_Kong,0
Saudi_Arabic,Indonesia,0
Saudi_Arabic,India,0
Saudi_Arabic,Ireland,0
Saudi_Arabic,Italy,0
Saudi_Arabic,Japan,0
Saudi_Arabic,Korea,0
Saudi_Arabic,Malaysia,0
Saudi_Arabic,Mexico,0
Saudi_Arabic,Netherlands,0
Saudi_Arabic,New_Zealand,0
Saudi_Arabic,Puerto_Rico,0
Saudi_Arabic,Philippines,0
Saudi_Arabic,Poland,0
Saudi_Arabic,Portugal,0
Saudi_Arabic,Pakistan,0
Saudi_Arabic,Russia,0
Saudi_Arabic,South_Africa,0
Saudi_Arabic,Singapore,0
Saudi_Arabic,Spain,0
Saudi_Arabic,Saudi_Arabic,0
Saudi_Arabic,Thailand,0
Saudi_Arabic,Taiwan,0
Saudi_Arabic,UAE,0
Saudi_Arabic,United_Kingdom,89762
Saudi_Arabic,United_States,40005
Saudi_Arabic,Vietnam,0
Thailand,Austria,0
Thailand,Australia,0
Thailand,Belgium,0
Thailand,Brazil,0
Thailand,China,0
Thailand,Chile,0
Thailand,Canada,0
Thailand,Croatia,0
Thailand,Czech_Republic,0
Thailand,Egypt,0
Thailand,France,0
Thailand,Germany,0
Thailand,Greece,0
Thailand,Hong_Kong,0
Thailand,Indonesia,0
Thailand,India,0
Thailand,Ireland,0
Thailand,Italy,0
Thailand,Japan,0
Thailand,Korea,0
Thailand,Malaysia,0
Thailand,Mexico,0
Thailand,Netherlands,0
Thailand,New_Zealand,0
Thailand,Puerto_Rico,0
Thailand,Philippines,0
Thailand,Poland,0
Thailand,Portugal,0
Thailand,Pakistan,0
Thailand,Russia,0
Thailand,South_Africa,0
Thailand,Singapore,234709
Thailand,Spain,0
Thailand,Saudi_Arabic,0
Thailand,Thailand,0
Thailand,Taiwan,0
Thailand,UAE,0
Thailand,United_Kingdom,20923
Thailand,United_States,0
Thailand,Vietnam,0
Taiwan,Austria,0
Taiwan,Australia,0
Taiwan,Belgium,0
Taiwan,Brazil,0
Taiwan,China,0
Taiwan,Chile,0
Taiwan,Canada,0
Taiwan,Croatia,0
Taiwan,Czech_Republic,0
Taiwan,Egypt,0
Taiwan,France,0
Taiwan,Germany,0
Taiwan,Greece,0
Taiwan,Hong_Kong,0
Taiwan,Indonesia,0
Taiwan,India,0
Taiwan,Ireland,0
Taiwan,Italy,0
Taiwan,Japan,0
Taiwan,Korea,0
Taiwan,Malaysia,0
Taiwan,Mexico,0
Taiwan,Netherlands,0
Taiwan,New_Zealand,0
Taiwan,Puerto_Rico,0
Taiwan,Philippines,0
Taiwan,Poland,0
Taiwan,Portugal,0
Taiwan,Pakistan,0
Taiwan,Russia,0
Taiwan,South_Africa,0
Taiwan,Singapore,144215
Taiwan,Spain,0
Taiwan,Saudi_Arabic,0
Taiwan,Thailand,0
Taiwan,Taiwan,0
Taiwan,UAE,0
Taiwan,United_Kingdom,0
Taiwan,United_States,0
Taiwan,Vietnam,0
UAE,Austria,0
UAE,Australia,0
UAE,Belgium,0
UAE,Brazil,0
UAE,China,0
UAE,Chile,0
UAE,Canada,0
UAE,Croatia,0
UAE,Czech_Republic,0
UAE,Egypt,0
UAE,France,12226
UAE,Germany,0
UAE,Greece,0
UAE,Hong_Kong,0
UAE,Indonesia,0
UAE,India,0
UAE,Ireland,0
UAE,Italy,0
UAE,Japan,0
UAE,Korea,0
UAE,Malaysia,0
UAE,Mexico,0
UAE,Netherlands,0
UAE,New_Zealand,0
UAE,Puerto_Rico,0
UAE,Philippines,0
UAE,Poland,0
UAE,Portugal,0
UAE,Pakistan,0
UAE,Russia,0
UAE,South_Africa,0
UAE,Singapore,0
UAE,Spain,0
UAE,Saudi_Arabic,0
UAE,Thailand,0
UAE,Taiwan,0
UAE,UAE,0
UAE,United_Kingdom,554107
UAE,United_States,0
UAE,Vietnam,0
United_Kingdom,Austria,0
United_Kingdom,Australia,0
United_Kingdom,Belgium,0
United_Kingdom,Brazil,0
United_Kingdom,China,0
United_Kingdom,Chile,0
United_Kingdom,Canada,0
United_Kingdom,Croatia,0
United_Kingdom,Czech_Republic,0
United_Kingdom,Egypt,0
United_Kingdom,France,0
United_Kingdom,Germany,0
United_Kingdom,Greece,0
United_Kingdom,Hong_Kong,26414
United_Kingdom,Indonesia,0
United_Kingdom,India,0
United_Kingdom,Ireland,0
United_Kingdom,Italy,0
United_Kingdom,Japan,10762
United_Kingdom,Korea,0
United_Kingdom,Malaysia,2463
United_Kingdom,Mexico,0
United_Kingdom,Netherlands,20657
United_Kingdom,New_Zealand,0
United_Kingdom,Puerto_Rico,4380
United_Kingdom,Philippines,1332
United_Kingdom,Poland,0
United_Kingdom,Portugal,0
United_Kingdom,Pakistan,0
United_Kingdom,Russia,0
United_Kingdom,South_Africa,35042
United_Kingdom,Singapore,0
United_Kingdom,Spain,0
United_Kingdom,Saudi_Arabic,0
United_Kingdom,Thailand,792
United_Kingdom,Taiwan,0
United_Kingdom,UAE,0
United_Kingdom,United_Kingdom,956968
United_Kingdom,United_States,2011935
United_Kingdom,Vietnam,0
United_States,Austria,0
United_States,Australia,0
United_States,Belgium,0
United_States,Brazil,0
United_States,China,0
United_States,Chile,0
United_States,Canada,0
United_States,Croatia,0
United_States,Czech_Republic,0
United_States,Egypt,96529
United_States,France,185031
United_States,Germany,0
United_States,Greece,0
United_States,Hong_Kong,0
United_States,Indonesia,0
United_States,India,0
United_States,Ireland,0
United_States,Italy,0
United_States,Japan,0
United_States,Korea,0
United_States,Malaysia,0
United_States,Mexico,0
United_States,Netherlands,0
United_States,New_Zealand,0
United_States,Puerto_Rico,0
United_States,Philippines,0
United_States,Poland,0
United_States,Portugal,0
United_States,Pakistan,24470
United_States,Russia,0
United_States,South_Africa,0
United_States,Singapore,0
United_States,Spain,0
United_States,Saudi_Arabic,0
United_States,Thailand,0
United_States,Taiwan,0
United_States,UAE,141524
United_States,United_Kingdom,2407744
United_States,United_States,44870514
United_States,Vietnam,0
Vietnam,Austria,0
Vietnam,Australia,0
Vietnam,Belgium,0
Vietnam,Brazil,0
Vietnam,China,0
Vietnam,Chile,0
Vietnam,Canada,0
Vietnam,Croatia,0
Vietnam,Czech_Republic,0
Vietnam,Egypt,0
Vietnam,France,0
Vietnam,Germany,0
Vietnam,Greece,0
Vietnam,Hong_Kong,0
Vietnam,Indonesia,0
Vietnam,India,0
Vietnam,Ireland,0
Vietnam,Italy,0
Vietnam,Japan,0
Vietnam,Korea,0
Vietnam,Malaysia,0
Vietnam,Mexico,0
Vietnam,Netherlands,0
Vietnam,New_Zealand,0
Vietnam,Puerto_Rico,0
Vietnam,Philippines,0
Vietnam,Poland,0
Vietnam,Portugal,0
Vietnam,Pakistan,0
Vietnam,Russia,0
Vietnam,South_Africa,0
Vietnam,Singapore,49111
Vietnam,Spain,0
Vietnam,Saudi_Arabic,0
Vietnam,Thailand,0
Vietnam,Taiwan,0
Vietnam,UAE,0
Vietnam,United_Kingdom,0
Vietnam,United_States,0
Vietnam,Vietnam,0
