payor,recipient,trans
Turkey,Germany,0
Turkey,Hong_Kong,0
Turkey,Hungary,0
Turkey,Indonesia,0
Turkey,India,0
Turkey,Italy,0
Turkey,Japan,0
Turkey,Korea,0
Turkey,Mexico,0
Turkey,Netherlands,0
Turkey,Norway,0
Turkey,Puerto_Rico,0
Turkey,Poland,0
Turkey,Portugal,0
Turkey,Russia,0
Turkey,South_Africa,0
Turkey,Singapore,0
Turkey,Spain,0
Turkey,Sweden,0
Turkey,Switzerland,0
Turkey,Turkey,0
Turkey,UAE,0
Turkey,Ukraine,0
Turkey,United_Kingdom,263061
Turkey,United_States,0
UAE,Argentina,0
UAE,Australia,0
UAE,Belgium,0
UAE,Brazil,0
UAE,China,0
UAE,Chile,0
UAE,Canada,0
UAE,Columbia,0
UAE,Czech_Republic,0
UAE,Denmark,0
UAE,Finland,0
UAE,France,0
UAE,Germany,0
UAE,Hong_Kong,0
UAE,Hungary,0
UAE,Indonesia,0
UAE,India,0
UAE,Italy,0
UAE,Japan,0
UAE,Korea,0
UAE,Mexico,0
UAE,Netherlands,0
UAE,Norway,0
UAE,Puerto_Rico,0
UAE,Poland,0
UAE,Portugal,0
UAE,Russia,0
UAE,South_Africa,0
UAE,Singapore,0
UAE,Spain,0
UAE,Sweden,0
UAE,Switzerland,0
UAE,Turkey,0
UAE,UAE,0
UAE,Ukraine,0
UAE,United_Kingdom,203824
UAE,United_States,0
Ukraine,Argentina,0
Ukraine,Australia,0
Ukraine,Belgium,0
Ukraine,Brazil,0
Ukraine,China,0
Ukraine,Chile,0
Ukraine,Canada,0
Ukraine,Columbia,0
Ukraine,Czech_Republic,0
Ukraine,Denmark,0
Ukraine,Finland,0
Ukraine,France,0
Ukraine,Germany,0
Ukraine,Hong_Kong,0
Ukraine,Hungary,0
Ukraine,Indonesia,0
Ukraine,India,0
Ukraine,Italy,0
Ukraine,Japan,0
Ukraine,Korea,0
Ukraine,Mexico,0
Ukraine,Netherlands,0
Ukraine,Norway,0
Ukraine,Puerto_Rico,0
Ukraine,Poland,0
Ukraine,Portugal,0
Ukraine,Russia,0
Ukraine,South_Africa,0
Ukraine,Singapore,0
Ukraine,Spain,0
Ukraine,Sweden,0
Ukraine,Switzerland,0
Ukraine,Turkey,0
Ukraine,UAE,0
Ukraine,Ukraine,0
Ukraine,United_Kingdom,36953
Ukraine,United_States,0
United_Kingdom,Argentina,0
United_Kingdom,Australia,0
United_Kingdom,Belgium,0
United_Kingdom,Brazil,0
United_Kingdom,China,0
United_Kingdom,Chile,0
United_Kingdom,Canada,0
United_Kingdom,Columbia,0
United_Kingdom,Czech_Republic,0
United_Kingdom,Denmark,0
United_Kingdom,Finland,0
United_Kingdom,France,0
United_Kingdom,Germany,0
United_Kingdom,Hong_Kong,0
United_Kingdom,Hungary,0
United_Kingdom,Indonesia,0
United_Kingdom,India,0
United_Kingdom,Italy,0
United_Kingdom,Japan,0
United_Kingdom,Korea,0
United_Kingdom,Mexico,0
United_Kingdom,Netherlands,0
United_Kingdom,Norway,0
United_Kingdom,Puerto_Rico,0
United_Kingdom,Poland,0
United_Kingdom,Portugal,0
United_Kingdom,Russia,0
United_Kingdom,South_Africa,0
United_Kingdom,Singapore,0
United_Kingdom,Spain,0
United_Kingdom,Sweden,0
United_Kingdom,Switzerland,0
United_Kingdom,Turkey,0
United_Kingdom,UAE,0
United_Kingdom,Ukraine,0
United_Kingdom,United_Kingdom,4839587
United_Kingdom,United_States,3378304
United_States,Argentina,28699
United_States,Australia,0
United_States,Belgium,0
United_States,Brazil,0
United_States,China,0
United_States,Chile,0
United_States,Canada,0
United_States,Columbia,0
United_States,Czech_Republic,0
United_States,Denmark,0
United_States,Finland,0
United_States,France,0
United_States,Germany,0
United_States,Hong_Kong,0
United_States,Hungary,0
United_States,Indonesia,0
United_States,India,0
United_States,Italy,0
United_States,Japan,0
United_States,Korea,0
United_States,Mexico,0
United_States,Netherlands,0
United_States,Norway,0
United_States,Puerto_Rico,0
United_States,Poland,0
United_States,Portugal,0
United_States,Russia,0
United_States,South_Africa,0
United_States,Singapore,76220
United_States,Spain,0
United_States,Sweden,0
United_States,Switzerland,0
United_States,Turkey,0
United_States,UAE,0
United_States,Ukraine,0
United_States,United_Kingdom,0
United_States,United_States,44131637
