payor,recipient,trans
sl,New_Zealand,0
sl,Philippines,0
sl,Poland,0
sl,ro,0
sl,South_Africa,0
sl,Singapore,0
sl,sl,0
sl,Spain,0
sl,Saudi_Arabic,0
sl,Sweden,0
sl,Switzerland,0
sl,Thailand,0
sl,Taiwan,0
sl,UAE,0
sl,United_Kingdom,85428
sl,United_States,0
sl,xt,0
Spain,Austria,0
Spain,Australia,0
Spain,Belgium,0
Spain,China,0
Spain,Chile,0
Spain,Czech_Republic,0
Spain,Denmark,0
Spain,et,0
Spain,Finland,0
Spain,France,0
Spain,Germany,0
Spain,Greece,0
Spain,Hong_Kong,0
Spain,Hungary,0
Spain,Indonesia,0
Spain,India,0
Spain,Ireland,0
Spain,Italy,0
Spain,la,0
Spain,lt,0
Spain,Malaysia,0
Spain,Mexico,0
Spain,Netherlands,0
Spain,Norway,0
Spain,New_Zealand,0
Spain,Philippines,0
Spain,Poland,0
Spain,ro,0
Spain,South_Africa,0
Spain,Singapore,0
Spain,sl,0
Spain,Spain,0
Spain,Saudi_Arabic,0
Spain,Sweden,0
Spain,Switzerland,0
Spain,Thailand,0
Spain,Taiwan,0
Spain,UAE,0
Spain,United_Kingdom,1438678
Spain,United_States,0
Spain,xt,0
Saudi_Arabic,Austria,0
Saudi_Arabic,Australia,0
Saudi_Arabic,Belgium,0
Saudi_Arabic,China,0
Saudi_Arabic,Chile,0
Saudi_Arabic,Czech_Republic,0
Saudi_Arabic,Denmark,0
Saudi_Arabic,et,0
Saudi_Arabic,Finland,0
Saudi_Arabic,France,0
Saudi_Arabic,Germany,0
Saudi_Arabic,Greece,0
Saudi_Arabic,Hong_Kong,0
Saudi_Arabic,Hungary,0
Saudi_Arabic,Indonesia,0
Saudi_Arabic,India,0
Saudi_Arabic,Ireland,0
Saudi_Arabic,Italy,0
Saudi_Arabic,la,0
Saudi_Arabic,lt,0
Saudi_Arabic,Malaysia,0
Saudi_Arabic,Mexico,0
Saudi_Arabic,Netherlands,0
Saudi_Arabic,Norway,0
Saudi_Arabic,New_Zealand,0
Saudi_Arabic,Philippines,0
Saudi_Arabic,Poland,0
Saudi_Arabic,ro,0
Saudi_Arabic,South_Africa,0
Saudi_Arabic,Singapore,0
Saudi_Arabic,sl,0
Saudi_Arabic,Spain,0
Saudi_Arabic,Saudi_Arabic,0
Saudi_Arabic,Sweden,0
Saudi_Arabic,Switzerland,0
Saudi_Arabic,Thailand,0
Saudi_Arabic,Taiwan,0
Saudi_Arabic,UAE,0
Saudi_Arabic,United_Kingdom,422122
Saudi_Arabic,United_States,0
Saudi_Arabic,xt,0
Sweden,Austria,0
Sweden,Australia,0
Sweden,Belgium,0
Sweden,China,0
Sweden,Chile,0
Sweden,Czech_Republic,0
Sweden,Denmark,0
Sweden,et,0
Sweden,Finland,0
Sweden,France,0
Sweden,Germany,0
Sweden,Greece,0
Sweden,Hong_Kong,0
Sweden,Hungary,0
Sweden,Indonesia,0
Sweden,India,0
Sweden,Ireland,0
Sweden,Italy,0
Sweden,la,0
Sweden,lt,0
Sweden,Malaysia,0
Sweden,Mexico,0
Sweden,Netherlands,0
Sweden,Norway,0
Sweden,New_Zealand,0
Sweden,Philippines,0
Sweden,Poland,0
Sweden,ro,0
Sweden,South_Africa,0
Sweden,Singapore,0
Sweden,sl,0
Sweden,Spain,0
Sweden,Saudi_Arabic,0
Sweden,Sweden,0
Sweden,Switzerland,0
Sweden,Thailand,0
Sweden,Taiwan,0
Sweden,UAE,0
Sweden,United_Kingdom,806498
Sweden,United_States,0
Sweden,xt,0
Switzerland,Austria,0
Switzerland,Australia,0
Switzerland,Belgium,0
Switzerland,China,0
Switzerland,Chile,0
Switzerland,Czech_Republic,0
Switzerland,Denmark,0
Switzerland,et,0
Switzerland,Finland,0
Switzerland,France,0
Switzerland,Germany,0
Switzerland,Greece,0
Switzerland,Hong_Kong,0
Switzerland,Hungary,0
Switzerland,Indonesia,0
Switzerland,India,0
Switzerland,Ireland,0
Switzerland,Italy,0
Switzerland,la,0
Switzerland,lt,0
Switzerland,Malaysia,0
Switzerland,Mexico,0
Switzerland,Netherlands,0
Switzerland,Norway,0
Switzerland,New_Zealand,0
Switzerland,Philippines,0
Switzerland,Poland,0
Switzerland,ro,0
Switzerland,South_Africa,0
Switzerland,Singapore,0
Switzerland,sl,0
Switzerland,Spain,0
Switzerland,Saudi_Arabic,0
Switzerland,Sweden,0
Switzerland,Switzerland,0
Switzerland,Thailand,0
Switzerland,Taiwan,0
Switzerland,UAE,0
Switzerland,United_Kingdom,172670
Switzerland,United_States,0
Switzerland,xt,0
Thailand,Austria,0
Thailand,Australia,0
Thailand,Belgium,0
Thailand,China,0
Thailand,Chile,0
Thailand,Czech_Republic,0
Thailand,Denmark,0
Thailand,et,0
Thailand,Finland,0
Thailand,France,0
Thailand,Germany,0
Thailand,Greece,0
Thailand,Hong_Kong,0
Thailand,Hungary,0
Thailand,Indonesia,0
Thailand,India,0
Thailand,Ireland,0
Thailand,Italy,0
Thailand,la,0
Thailand,lt,0
Thailand,Malaysia,0
Thailand,Mexico,0
Thailand,Netherlands,0
Thailand,Norway,0
Thailand,New_Zealand,0
Thailand,Philippines,0
Thailand,Poland,0
Thailand,ro,0
Thailand,South_Africa,0
Thailand,Singapore,601085
Thailand,sl,0
Thailand,Spain,0
Thailand,Saudi_Arabic,0
Thailand,Sweden,0
Thailand,Switzerland,0
Thailand,Thailand,0
Thailand,Taiwan,0
Thailand,UAE,0
Thailand,United_Kingdom,0
Thailand,United_States,0
Thailand,xt,0
Taiwan,Austria,0
Taiwan,Australia,0
Taiwan,Belgium,0
Taiwan,China,0
Taiwan,Chile,0
Taiwan,Czech_Republic,0
Taiwan,Denmark,0
Taiwan,et,0
Taiwan,Finland,0
Taiwan,France,0
Taiwan,Germany,0
Taiwan,Greece,0
Taiwan,Hong_Kong,0
Taiwan,Hungary,0
Taiwan,Indonesia,0
Taiwan,India,0
Taiwan,Ireland,0
Taiwan,Italy,0
Taiwan,la,0
Taiwan,lt,0
Taiwan,Malaysia,0
Taiwan,Mexico,0
Taiwan,Netherlands,0
Taiwan,Norway,0
Taiwan,New_Zealand,0
Taiwan,Philippines,0
Taiwan,Poland,0
Taiwan,ro,0
Taiwan,South_Africa,0
Taiwan,Singapore,348034
Taiwan,sl,0
Taiwan,Spain,0
Taiwan,Saudi_Arabic,0
Taiwan,Sweden,0
Taiwan,Switzerland,0
Taiwan,Thailand,0
Taiwan,Taiwan,0
Taiwan,UAE,0
Taiwan,United_Kingdom,0
Taiwan,United_States,0
Taiwan,xt,0
UAE,Austria,0
UAE,Australia,0
UAE,Belgium,0
UAE,China,0
UAE,Chile,0
UAE,Czech_Republic,0
UAE,Denmark,0
UAE,et,0
UAE,Finland,0
UAE,France,0
UAE,Germany,0
UAE,Greece,0
UAE,Hong_Kong,0
UAE,Hungary,0
UAE,Indonesia,0
UAE,India,0
UAE,Ireland,0
UAE,Italy,0
UAE,la,0
UAE,lt,0
UAE,Malaysia,0
UAE,Mexico,0
UAE,Netherlands,0
UAE,Norway,0
UAE,New_Zealand,0
UAE,Philippines,0
UAE,Poland,0
UAE,ro,0
UAE,South_Africa,0
UAE,Singapore,0
UAE,sl,0
UAE,Spain,0
UAE,Saudi_Arabic,0
UAE,Sweden,0
UAE,Switzerland,0
UAE,Thailand,0
UAE,Taiwan,0
UAE,UAE,0
UAE,United_Kingdom,3261491
UAE,United_States,0
UAE,xt,0
United_Kingdom,Austria,0
United_Kingdom,Australia,0
United_Kingdom,Belgium,0
United_Kingdom,China,0
United_Kingdom,Chile,0
United_Kingdom,Czech_Republic,0
United_Kingdom,Denmark,0
United_Kingdom,et,0
United_Kingdom,Finland,0
United_Kingdom,France,0
United_Kingdom,Germany,0
United_Kingdom,Greece,0
United_Kingdom,Hong_Kong,0
United_Kingdom,Hungary,0
United_Kingdom,Indonesia,0
United_Kingdom,India,0
United_Kingdom,Ireland,0
United_Kingdom,Italy,0
United_Kingdom,la,0
United_Kingdom,lt,0
United_Kingdom,Malaysia,0
United_Kingdom,Mexico,0
United_Kingdom,Netherlands,0
United_Kingdom,Norway,0
United_Kingdom,New_Zealand,0
United_Kingdom,Philippines,0
United_Kingdom,Poland,0
United_Kingdom,ro,0
United_Kingdom,South_Africa,0
United_Kingdom,Singapore,0
United_Kingdom,sl,0
United_Kingdom,Spain,0
United_Kingdom,Saudi_Arabic,0
United_Kingdom,Sweden,0
United_Kingdom,Switzerland,0
United_Kingdom,Thailand,0
United_Kingdom,Taiwan,0
United_Kingdom,UAE,0
United_Kingdom,United_Kingdom,10739690
United_Kingdom,United_States,0
United_Kingdom,xt,0
United_States,Austria,0
United_States,Australia,0
United_States,Belgium,0
United_States,China,0
United_States,Chile,0
United_States,Czech_Republic,0
United_States,Denmark,0
United_States,et,0
United_States,Finland,0
United_States,France,0
United_States,Germany,0
United_States,Greece,0
United_States,Hong_Kong,0
United_States,Hungary,0
United_States,Indonesia,0
United_States,India,0
United_States,Ireland,0
United_States,Italy,0
United_States,la,0
United_States,lt,0
United_States,Malaysia,0
United_States,Mexico,0
United_States,Netherlands,0
United_States,Norway,0
United_States,New_Zealand,0
United_States,Philippines,0
United_States,Poland,0
United_States,ro,0
United_States,South_Africa,0
United_States,Singapore,0
United_States,sl,0
United_States,Spain,0
United_States,Saudi_Arabic,0
United_States,Sweden,0
United_States,Switzerland,0
United_States,Thailand,0
United_States,Taiwan,0
United_States,UAE,0
United_States,United_Kingdom,0
United_States,United_States,66160145
United_States,xt,0
xt,Austria,0
xt,Australia,0
xt,Belgium,0
xt,China,0
xt,Chile,0
xt,Czech_Republic,0
xt,Denmark,0
xt,et,0
xt,Finland,0
xt,France,0
xt,Germany,0
xt,Greece,0
xt,Hong_Kong,0
xt,Hungary,0
xt,Indonesia,0
xt,India,0
xt,Ireland,0
xt,Italy,0
xt,la,0
xt,lt,0
xt,Malaysia,0
xt,Mexico,0
xt,Netherlands,0
xt,Norway,0
xt,New_Zealand,0
xt,Philippines,0
xt,Poland,0
xt,ro,0
xt,South_Africa,0
xt,Singapore,0
xt,sl,0
xt,Spain,0
xt,Saudi_Arabic,0
xt,Sweden,0
xt,Switzerland,0
xt,Thailand,0
xt,Taiwan,0
xt,UAE,0
xt,United_Kingdom,696896
xt,United_States,0
xt,xt,0
